customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureBucket,ChargeTier,ServiceCount,ChurnFlag,AtRisk
7318-ABCD,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,64.14,2822.16,No,25-48 months,Mid ($35-65),2,0,0
1540-ABCD,Male,0,Yes,No,36,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,25.72,925.92,No,25-48 months,Low (<$35),0,0,0
1444-ABCD,Female,0,Yes,Yes,3,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.08,81.24,Yes,0-12 months,Low (<$35),0,1,0
8270-ABCD,Male,1,No,No,20,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.99,399.8,Yes,13-24 months,Low (<$35),0,1,0
6972-ABCD,Male,0,Yes,No,66,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.9,1709.4,Yes,49-72 months,Low (<$35),0,1,0
9557-ABCD,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,64.63,1098.71,Yes,13-24 months,Mid ($35-65),2,1,0
4032-ABCD,Male,1,No,Yes,10,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),56.0,560.0,Yes,0-12 months,Mid ($35-65),1,1,0
8770-ABCD,Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.14,2594.9,Yes,25-48 months,High (>$65),4,1,0
7176-ABCD,Female,1,Yes,No,71,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.5,1739.5,No,49-72 months,Low (<$35),0,0,0
1934-ABCD,Female,0,No,No,17,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,24.94,423.98,No,13-24 months,Low (<$35),0,0,0
6409-ABCD,Female,0,No,No,49,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),27.98,1371.02,No,49-72 months,Low (<$35),0,0,0
3206-ABCD,Female,0,Yes,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.7,3943.5,Yes,49-72 months,High (>$65),1,1,0
9623-ABCD,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.65,793.05,No,13-24 months,Mid ($35-65),0,0,0
3788-ABCD,Male,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,79.45,4210.85,No,49-72 months,High (>$65),1,0,0
2305-ABCD,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.45,1363.7,Yes,25-48 months,Mid ($35-65),0,1,0
3739-ABCD,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),25.3,1163.8,No,25-48 months,Low (<$35),4,0,0
2139-ABCD,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.36,3926.56,No,25-48 months,High (>$65),4,0,0
2971-ABCD,Female,0,No,Yes,39,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,19.54,762.06,Yes,25-48 months,Low (<$35),0,1,0
2352-ABCD,Female,0,Yes,No,60,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),26.91,1614.6,No,49-72 months,Low (<$35),0,0,0
6669-ABCD,Female,0,No,No,23,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,59.04,1357.92,No,13-24 months,Mid ($35-65),1,0,0
8116-ABCD,Male,0,No,No,13,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,26.25,341.25,Yes,13-24 months,Low (<$35),0,1,0
4085-ABCD,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.88,59.76,No,0-12 months,Low (<$35),0,0,1
4282-ABCD,Female,0,No,Yes,43,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,26.18,1125.74,No,25-48 months,Low (<$35),0,0,0
2844-ABCD,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,56.26,2756.74,No,49-72 months,Mid ($35-65),1,0,0
8917-ABCD,Male,1,No,No,1,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.5,24.5,No,0-12 months,Low (<$35),0,0,1
5295-ABCD,Male,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),78.75,2913.75,No,25-48 months,High (>$65),2,0,0
4518-ABCD,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),58.34,933.44,No,13-24 months,Mid ($35-65),4,0,0
4699-ABCD,Female,0,Yes,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),87.77,4125.19,No,25-48 months,High (>$65),0,0,0
6047-ABCD,Female,1,Yes,No,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,21.72,260.64,Yes,0-12 months,Low (<$35),0,1,0
5313-ABCD,Female,0,Yes,No,50,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),44.02,2201.0,No,49-72 months,Mid ($35-65),1,0,0
2919-ABCD,Female,0,Yes,No,28,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,27.41,767.48,No,25-48 months,Low (<$35),0,0,0
4094-ABCD,Male,1,Yes,Yes,68,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,27.06,1840.08,No,49-72 months,Low (<$35),3,0,0
3529-ABCD,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),52.92,529.2,No,0-12 months,Mid ($35-65),3,0,1
3828-ABCD,Male,0,Yes,Yes,24,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.04,456.96,No,13-24 months,Low (<$35),0,0,0
1231-ABCD,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,91.04,728.32,No,0-12 months,High (>$65),1,0,0
2933-ABCD,Female,0,Yes,No,67,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.09,1681.03,No,49-72 months,Low (<$35),0,0,0
8740-ABCD,Male,0,No,No,64,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),76.58,4901.12,No,49-72 months,High (>$65),1,0,0
8397-ABCD,Female,0,Yes,Yes,18,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.94,1078.92,No,13-24 months,Mid ($35-65),5,0,0
5186-ABCD,Male,0,No,No,48,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),58.87,2825.76,No,25-48 months,Mid ($35-65),1,0,0
4669-ABCD,Female,0,Yes,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.28,3379.52,Yes,49-72 months,Mid ($35-65),3,1,0
5776-ABCD,Male,1,No,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.21,3688.4,Yes,25-48 months,High (>$65),4,1,0
3039-ABCD,Male,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.37,3548.06,Yes,25-48 months,High (>$65),4,1,0
9187-ABCD,Male,0,No,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.26,1466.42,No,13-24 months,High (>$65),2,0,0
5245-ABCD,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,53.64,321.84,No,0-12 months,Mid ($35-65),0,0,1
3124-ABCD,Male,0,No,No,65,No,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,50.61,3289.65,No,49-72 months,Mid ($35-65),3,0,0
1859-ABCD,Female,0,Yes,No,65,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.02,1236.3,No,49-72 months,Low (<$35),0,0,0
7924-ABCD,Female,0,No,No,46,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,25.95,1193.7,No,25-48 months,Low (<$35),0,0,0
1085-ABCD,Male,0,Yes,No,24,No,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),27.3,655.2,No,13-24 months,Low (<$35),0,0,0
5781-ABCD,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),47.51,1187.75,No,25-48 months,Mid ($35-65),1,0,0
8002-ABCD,Male,0,Yes,No,52,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,39.31,2044.12,Yes,49-72 months,Mid ($35-65),0,1,0
5094-ABCD,Male,0,No,No,65,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),51.78,3365.7,No,49-72 months,Mid ($35-65),0,0,0
5146-ABCD,Female,0,No,No,64,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),60.97,3902.08,No,49-72 months,Mid ($35-65),3,0,0
6745-ABCD,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,52.88,2961.28,No,49-72 months,Mid ($35-65),1,0,0
5785-ABCD,Female,0,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),59.67,2744.82,No,25-48 months,Mid ($35-65),4,0,0
1159-ABCD,Male,0,No,No,6,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.45,146.7,No,0-12 months,Low (<$35),0,0,1
1878-ABCD,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,29.39,323.29,Yes,0-12 months,Low (<$35),3,1,0
2962-ABCD,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,77.77,5055.05,No,49-72 months,High (>$65),3,0,0
2364-ABCD,Female,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,50.82,0.0,No,0-12 months,Mid ($35-65),2,0,1
2367-ABCD,Female,0,No,No,7,No,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),85.68,599.76,No,0-12 months,High (>$65),1,0,0
5771-ABCD,Female,1,Yes,No,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),79.92,3836.16,No,25-48 months,High (>$65),2,0,0
4779-ABCD,Male,1,No,No,0,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,27.1,0.0,No,0-12 months,Low (<$35),0,0,0
8019-ABCD,Female,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,53.1,584.1,Yes,0-12 months,Mid ($35-65),3,1,0
6891-ABCD,Female,0,No,Yes,40,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,21.71,868.4,No,25-48 months,Low (<$35),0,0,0
2609-ABCD,Male,1,Yes,No,50,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.53,3126.5,No,49-72 months,Mid ($35-65),4,0,0
9203-ABCD,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),42.79,2011.13,No,25-48 months,Mid ($35-65),3,0,0
5432-ABCD,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.8,924.8,No,13-24 months,Mid ($35-65),2,0,0
9026-ABCD,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),98.69,5033.19,No,49-72 months,High (>$65),2,0,0
2527-ABCD,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,43.57,740.69,No,13-24 months,Mid ($35-65),3,0,0
4351-ABCD,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),90.16,2073.68,No,13-24 months,High (>$65),2,0,0
6950-ABCD,Female,0,Yes,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.15,3410.1,Yes,49-72 months,Mid ($35-65),2,1,0
4634-ABCD,Male,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.82,2106.54,No,25-48 months,Mid ($35-65),2,0,0
3105-ABCD,Male,0,Yes,No,61,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),34.97,2133.17,No,49-72 months,Low (<$35),3,0,0
3722-ABCD,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.29,4429.92,Yes,25-48 months,High (>$65),2,1,0
8363-ABCD,Male,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,84.38,3459.58,No,25-48 months,High (>$65),0,0,0
5321-ABCD,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.58,561.48,Yes,0-12 months,High (>$65),2,1,0
1726-ABCD,Female,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),52.36,1361.36,No,25-48 months,Mid ($35-65),1,0,0
4657-ABCD,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,97.78,1857.82,Yes,13-24 months,High (>$65),3,1,0
8224-ABCD,Female,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,53.86,915.62,Yes,13-24 months,Mid ($35-65),2,1,0
5827-ABCD,Female,0,No,Yes,71,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,38.83,2756.93,No,49-72 months,Mid ($35-65),1,0,0
2803-ABCD,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.36,1690.08,No,25-48 months,Mid ($35-65),1,0,0
8425-ABCD,Male,0,No,No,65,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Mailed check,41.23,2679.95,No,49-72 months,Mid ($35-65),0,0,0
6324-ABCD,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,41.93,1928.78,Yes,25-48 months,Mid ($35-65),2,1,0
5620-ABCD,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),77.56,4498.48,No,49-72 months,High (>$65),2,0,0
7303-ABCD,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,70.14,2525.04,No,25-48 months,High (>$65),4,0,0
7312-ABCD,Male,0,Yes,No,42,No,No,No,No,No,No,No,No,No,Two year,Yes,Electronic check,23.16,972.72,No,25-48 months,Low (<$35),0,0,0
4258-ABCD,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.7,3279.5,No,25-48 months,High (>$65),3,0,0
7400-ABCD,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.91,1216.74,Yes,13-24 months,High (>$65),0,1,0
7958-ABCD,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,95.35,4958.2,No,49-72 months,High (>$65),1,0,0
3252-ABCD,Female,0,Yes,No,20,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,52.75,1055.0,Yes,13-24 months,Mid ($35-65),1,1,0
6474-ABCD,Female,0,No,Yes,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,50.36,50.36,Yes,0-12 months,Mid ($35-65),2,1,0
7787-ABCD,Female,0,Yes,No,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),23.85,1120.95,Yes,25-48 months,Low (<$35),0,1,0
9879-ABCD,Male,0,Yes,Yes,12,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),29.75,357.0,No,0-12 months,Low (<$35),0,0,1
4861-ABCD,Male,1,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,82.74,5626.32,No,49-72 months,High (>$65),1,0,0
6581-ABCD,Female,0,No,No,69,No,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,78.06,5386.14,No,49-72 months,High (>$65),1,0,0
6452-ABCD,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),86.56,5712.96,No,49-72 months,High (>$65),0,0,0
7017-ABCD,Male,0,Yes,Yes,27,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,96.71,2611.17,Yes,25-48 months,High (>$65),0,1,0
7070-ABCD,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.65,68.65,Yes,0-12 months,High (>$65),2,1,0
9392-ABCD,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,70.56,4727.52,No,49-72 months,High (>$65),3,0,0
5367-ABCD,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.75,1573.25,No,25-48 months,Mid ($35-65),1,0,0
7539-ABCD,Female,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,76.35,5344.5,No,49-72 months,High (>$65),1,0,0
1695-ABCD,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.57,3959.9,No,49-72 months,Mid ($35-65),2,0,0
7124-ABCD,Female,0,No,No,62,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.55,1274.1,Yes,49-72 months,Low (<$35),0,1,0
9288-ABCD,Female,0,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),45.75,960.75,No,13-24 months,Mid ($35-65),0,0,0
4045-ABCD,Female,0,Yes,Yes,28,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.33,681.24,No,25-48 months,Low (<$35),0,0,0
9788-ABCD,Male,0,Yes,No,62,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),77.33,4794.46,No,49-72 months,High (>$65),0,0,0
6514-ABCD,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.35,1273.05,Yes,13-24 months,Mid ($35-65),2,1,0
7391-ABCD,Male,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,82.33,987.96,No,0-12 months,High (>$65),1,0,1
3625-ABCD,Female,0,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.74,3109.6,Yes,25-48 months,High (>$65),2,1,0
2464-ABCD,Male,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,87.51,5950.68,Yes,49-72 months,High (>$65),5,1,0
6577-ABCD,Male,0,No,Yes,50,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.02,1401.0,Yes,49-72 months,Low (<$35),0,1,0
5595-ABCD,Male,0,No,No,41,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.62,968.42,Yes,25-48 months,Low (<$35),0,1,0
1502-ABCD,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,55.52,388.64,Yes,0-12 months,Mid ($35-65),2,1,0
5199-ABCD,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,56.55,2488.2,No,25-48 months,Mid ($35-65),3,0,0
1558-ABCD,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.8,4953.6,No,49-72 months,High (>$65),3,0,0
5943-ABCD,Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,74.81,748.1,No,0-12 months,High (>$65),2,0,0
3050-ABCD,Female,1,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),61.25,2266.25,No,25-48 months,Mid ($35-65),2,0,0
5236-ABCD,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.64,4648.96,No,49-72 months,High (>$65),0,0,0
7737-ABCD,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),43.85,2367.9,No,49-72 months,Mid ($35-65),1,0,0
6247-ABCD,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.04,3102.0,No,49-72 months,Mid ($35-65),1,0,0
1808-ABCD,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),86.7,4421.7,Yes,49-72 months,High (>$65),2,1,0
3422-ABCD,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,99.28,2581.28,Yes,25-48 months,High (>$65),2,1,0
7150-ABCD,Male,1,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),59.31,1245.51,Yes,13-24 months,Mid ($35-65),2,1,0
5126-ABCD,Female,0,Yes,No,59,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.64,1099.76,No,49-72 months,Low (<$35),0,0,0
1636-ABCD,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,67.53,3984.27,Yes,49-72 months,High (>$65),3,1,0
7162-ABCD,Male,1,Yes,No,63,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),21.27,1340.01,No,49-72 months,Low (<$35),0,0,0
1046-ABCD,Female,0,No,No,66,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.78,1635.48,No,49-72 months,Low (<$35),0,0,0
4214-ABCD,Male,0,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,28.81,1065.97,No,25-48 months,Low (<$35),0,0,0
1623-ABCD,Female,0,No,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.21,3724.18,No,49-72 months,Mid ($35-65),4,0,0
7689-ABCD,Male,0,No,No,47,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),22.99,1080.53,No,25-48 months,Low (<$35),0,0,0
1284-ABCD,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),62.9,3207.9,No,49-72 months,Mid ($35-65),2,0,0
1371-ABCD,Female,0,No,Yes,58,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),59.55,3453.9,No,49-72 months,Mid ($35-65),3,0,0
2541-ABCD,Female,0,No,Yes,64,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,22.43,1435.52,No,49-72 months,Low (<$35),0,0,0
7122-ABCD,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),25.61,614.64,Yes,13-24 months,Low (<$35),4,1,0
8315-ABCD,Male,0,Yes,No,27,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,28.97,782.19,Yes,25-48 months,Low (<$35),0,1,0
7126-ABCD,Male,1,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),49.79,298.74,Yes,0-12 months,Mid ($35-65),2,1,0
6458-ABCD,Female,0,Yes,No,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),25.05,1052.1,No,25-48 months,Low (<$35),0,0,0
1720-ABCD,Male,0,No,No,2,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,36.05,72.1,No,0-12 months,Mid ($35-65),2,0,1
8347-ABCD,Male,0,No,No,33,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,56.98,1880.34,No,25-48 months,Mid ($35-65),1,0,0
2892-ABCD,Female,0,No,No,39,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,50.68,1976.52,No,25-48 months,Mid ($35-65),3,0,0
6069-ABCD,Male,0,No,No,20,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.59,491.8,No,13-24 months,Low (<$35),0,0,0
7709-ABCD,Male,0,No,No,43,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,20.39,876.77,No,25-48 months,Low (<$35),0,0,0
6706-ABCD,Female,0,Yes,Yes,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.6,49.2,No,0-12 months,Low (<$35),0,0,1
3552-ABCD,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.84,115.68,Yes,0-12 months,Mid ($35-65),0,1,0
6676-ABCD,Male,1,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,95.8,5748.0,Yes,49-72 months,High (>$65),1,1,0
6490-ABCD,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,91.07,2367.82,Yes,25-48 months,High (>$65),1,1,0
6560-ABCD,Male,0,No,No,9,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),27.3,245.7,No,0-12 months,Low (<$35),0,0,1
